"S","Y","H","consumption"
"real",0.49,0.0597288660107991,9.99967882488825
"real",0.38,-0.0181223770434547,9.91534702825253
"real",0.63,0.0958562972063212,9.86500930587387
"real",0.62,0.117485214602169,9.88986946461535
"real",0.18,-0.0785155181181161,9.78839417044227
"real",0.07,-0.192376255872476,10.0062812905086
"real",0.25,-0.0538509619080193,9.87310415161746
"real",0.4,0.00328806934204988,9.9208397420008
"real",0.19,-0.0949254513783534,9.92130387172442
"real",0.07,-0.707881625990756,10.0981991570936
"real",0.03,-0.945650268307176,10.0088309489068
"real",0.01,-1.234424529188,10.0983647223232
"real",0.02,-1.03036626746727,9.89514848442512
"real",0.03,-0.97592330332076,9.98702962906832
"real",0.01,-1.19033439755224,9.89783076271433
"real",0.03,-1.0430724083146,10.0227249987745
"real",0.03,-1.15337678276369,10.1848529147568
"real",0.03,-0.828490882709861,10.1746056080787
"real",0.02,-1.25164493216961,9.94857929370088
"real",0.06,-1.02450171269646,10.1353690664186
"real",0.12,-0.654548222538236,9.99260012216627
"real",0.08,-0.827331016415377,10.2307486911426
"real",0.04,-1.03302784099462,9.93668524327856
"real",0.06,-0.849676468276072,10.0365011475524
"real",0.04,-1.00648261547159,9.98874210563847
"real",0.03,-1.1796902888607,9.95641442401914
"real",0.05,-0.888069974950476,9.96864544969186
"real",0.02,-1.05494878975601,10.0641035593432
"real",0.04,-1.07299024213797,10.0190480681402
"real",0.02,-0.930121385733707,10.042453747002
"real",0.25,-0.0531496014687852,9.93027999780587
"real",0.13,-0.113797815429749,10.2031358777179
"real",0.1,-0.117971705501874,9.93678631840628
"real",0.08,-0.192730841000076,10.0449173458016
"real",0.22,-0.0688395995795843,9.97280233834894
"real",0.12,-0.133582727240697,10.0515141613187
"real",0.46,0.0513750119265618,10.0759428073357
"real",0.04,-0.16427674634301,9.96274276287182
"real",0.05,-0.227083219583588,10.0313301505659
"real",0.33,-0.0208509921618769,10.0908488785662
"real",0.18,-0.0778812071535248,9.892750033025
"real",0.2,-0.100152784366853,9.92319031654344
"real",0.21,-0.0813038433794306,10.1259289042409
"real",0.18,-0.0981324944846143,10.1251820075423
"real",0.09,-0.0553836357710033,10.206549500913
"real",0.14,-0.0497503165336195,9.90582758595859
"real",0.09,-0.0815872384682756,9.95759660064546
"real",0.03,-0.150205464593806,9.93033837186955
"real",0.18,-0.0960338575845224,9.95590895060975
"real",0.15,-0.0617043529227169,10.3098080238835
"real",0.12,-0.108383266016425,10.2262175676461
"real",0.13,-0.119272754206667,9.97807734916299
"real",0.07,-0.120460476205586,9.98329357354774
"real",0.08,-0.839113117383868,10.0433820438709
"real",0.05,-0.995654870075317,10.1318577336929
"real",0.2,-0.361205368219564,10.0330240744242
"real",0.02,-1.05750189018417,10.0430326745324
"real",0.09,-0.71810395410131,10.1698668080283
"real",0.04,-0.873861707741808,9.96290942928579
"real",0.04,-0.819551385983951,9.97559743608967
"real",0.08,-0.829113488592693,10.0750127566388
"real",0.04,-0.849431224756617,10.1496137186421
"real",0.75,1.48991831135988,9.78282071182929
"real",0.07,-0.658609435697029,10.0102150826226
"real",0,-1.4446093969231,9.9226446743571
"real",0,-1.41613722104971,10.1962110946157
"real",0,-1.12453687036216,9.96551550907057
"real",0.04,-1.08055604179843,10.0616017956298
"real",0.14,-0.661402828447887,10.1270307895903
"real",0.05,-0.858861150260879,10.0022059801598
"real",0.05,-1.07939403635736,10.025507779162
"real",0.03,-0.916630508239617,9.88535431033781
"real",0.01,-1.06557945701813,9.98871143610094
"real",0.02,-1.08236327107803,10.1166471325876
"real",0.01,-1.0392142536209,10.0546973888816
"real",0,-0.957269876381407,10.2085006514506
"real",0.05,-0.787978366922938,10.0299153194591
"real",0.03,-0.88176517505468,10.0808864497474
"real",0,-1.21082552576167,10.0583297621747
"real",0.01,-1.02518989085015,10.087568709414
"real",0,-1.03501245920786,10.0111290585065
"real",0,-1.15623444593537,9.90759512054124
"real",0.02,-1.12523935138892,10.080842368384
"real",0.11,-0.672435614894068,9.78851720794361
"real",0.02,-0.840015541068053,9.92093081937858
"real",0.01,-1.3027732918168,9.89071057030919
"real",0,-1.095207634844,9.8576601727177
"real",0.01,-0.844487273952496,10.0330291360957
"real",0,-1.09342074621278,10.0272150376691
"real",0,-1.22526110353046,10.0537916417013
"real",0,-0.903085282640714,10.0271821602291
"real",0,-1.15349446479805,10.0032768551103
"real",0.01,-0.956294669947641,10.0125223643802
"real",0,-1.12941605045091,10.0331266755076
"real",0,-1.1388259508291,10.0086089087382
"real",0,-1.03604601070662,9.90359809330127
"real",0.29,-0.0221795762408645,9.84843628062353
"real",0.04,-1.00839993080935,9.89332811193041
"real",0.03,-0.968046181211582,10.0351703258954
"real",0,-1.08409650193625,9.93610674588338
"real",0.01,-1.34712719908517,10.0744166616522
"real",0.02,-1.26939613218162,10.0756631677123
"real",0,-1.19993400988329,10.0577556919826
"real",0,-1.04600541210835,10.0203138806938
"real",0,-1.22150446077615,9.97074545629494
"real",0,-0.968604293543733,10.0730823072026
"real",0,-1.2804854227554,9.8588388689441
"real",0.02,-1.26939613218162,10.0607513503293
"real",0.01,-1.40436518933382,10.0027520839739
"real",0.01,-1.29722036908923,10.0650263583148
"real",0,-1.0679908663495,10.1001441832329
"real",0,-1.29332547629379,10.3028804862097
"real",0.02,-0.893202634369673,9.98826554545212
"real",0.05,-0.814013377312924,10.0893558720204
"real",0.12,-0.469898191122918,10.0904195586065
"real",0.07,-0.515246602906279,9.96157117300602
"real",0.03,-0.808882579163624,10.0315290742563
"real",0.04,-0.697334445123728,10.0365671463376
"real",0.03,-0.701256354376383,9.98993515572632
"real",0.07,-0.605428733846763,9.91881066498686
"real",0.09,-0.513906343125633,10.0512088188465
"real",0.1,-0.533848519504224,9.87804814260734
"real",0.17,-0.309061057308165,9.97939217286434
"real",0.06,-0.724200739918018,10.0946548796537
"real",0.08,-0.706838111958249,10.9627808940595
"real",0,-0.757719897928296,9.99931242585733
"real",0,-1.30541770507689,9.99684501025771
"real",0.03,-0.86187820952266,10.1993056998808
"real",0.01,-1.17555757578267,9.98678849806572
"real",0.14,-0.568925666663655,10.1299072159051
"real",0.07,-0.8483975152402,9.99734221691548
"real",0.11,-0.674815561985601,9.99257778933399
"real",0.04,-0.969901493739184,10.076753583098
"real",0.01,-1.14753346712323,9.98335939224718
"real",0.13,-0.623168651651535,9.90319952277829
"real",0.06,-0.765470970843958,10.0438447660718
"real",0.02,-1.00242481167271,9.99014776924339
"real",0.05,-0.83724693081141,10.1814880214521
"real",0.21,-0.302957462612532,10.0384239269496
"real",0.09,-0.834977778072587,10.2378133745335
"real",0.02,-0.950143110070094,9.97127305482113
"real",0.17,-0.163472956114547,9.88814010725565
"real",0.08,-0.269823084147773,9.87083552295359
"real",0.19,-0.115474217184343,9.77917580485479
"real",0.17,-0.132859436762806,9.85026806211827
"real",0.22,-0.0949447859445646,9.87028245143976
"real",0.04,-0.336085405024863,9.87791540531933
"real",0.15,-0.281088121087591,9.92584015810286
"real",0.12,-0.284409838125052,9.92479228716405
"real",0.06,-0.306060154676771,9.87677765023674
"real",0.27,-0.0611346947806832,9.91256410680101
"real",0.12,-0.275391328174585,9.79020599111878
"real",0.11,-0.208484332921915,9.82165662585785
"real",0.15,-0.281957748118953,9.94939680374495
"real",0.16,-0.21815224173607,9.8678381110441
"real",0.21,-0.165880278355962,9.86757313318966
"real",0.05,-0.289084533635518,9.81041537434941
"real",0.2,-0.12630078918778,10.033960647845
"real",0.18,-0.136643046780981,9.92398368164501
"real",0.42,0.0140987861739866,10.1354279231301
"real",0.14,-0.126300366184559,10.2014017414375
"real",0.27,-0.0433532951331445,10.0224722097061
"real",0.08,-0.147551716547435,9.92239727978382
"real",0.1,-0.135650746202105,10.0294792526473
"real",0.42,0.00293435783531777,9.96123967030735
"real",0.22,-0.0704218323854966,9.9080948911822
"real",0.12,-0.169165543198353,10.0278217387191
"real",0.12,-0.157781227901344,10.0171107327007
"real",0.06,-0.0993430604960695,9.94070270647024
"real",0.47,0.0118613924337603,10.0040939630576
"real",0.14,-0.110287057942271,10.1236183669878
"real",0.19,-0.095411223876994,9.99375797666443
"real",0.17,-0.100509286717278,9.81761983949532
"real",0.22,-0.0709133774930373,9.93691968415562
"real",0.4,-0.0038269175674532,9.87787352680549
"real",0.1,-0.1152894454677,9.98746233317031
"real",0.17,-0.110880612639735,9.91808151725357
"real",0.05,-0.923494611139254,9.93489016741117
"real",0.7,1.44602455719137,9.74778164378478
"real",0.06,-0.963008009943973,9.98506546939392
"real",0.07,-0.881399638721538,10.0795580037448
"real",0.09,-0.790870088702133,10.0696417657898
"real",0.09,-0.798189664214945,10.0349965279177
"real",0.03,-0.945702435378096,9.98336381005953
"real",0.07,-0.919154614742032,10.108988891177
"real",0.02,-1.00407993871581,9.9199215950835
"real",0.07,-0.884498203041215,9.89100528465895
"real",0.1,-0.893950152387019,9.89958924132879
"real",0.11,-0.797856931437764,9.94364420076262
"real",0.75,1.69519491667553,9.8410562887381
"real",0.04,-0.931373686861663,9.92004579874058
"real",0.05,-0.933391582861214,10.0805994362161
"real",0.04,-1.1865934490079,10.1439160884392
"real",0.03,-1.11932002715346,9.97902586984092
"real",0.05,-1.09062331810207,10.0071665575908
"real",0.06,-0.964528809720815,10.0187494440277
"real",0.06,-0.843532204836712,9.93021829252576
"real",0.82,2.5665685017897,9.76161465808264
"real",0.09,-0.68674466917236,9.99225596251282
"real",0.04,-1.23688969221864,10.1884456791559
"real",0.11,-0.58308152401804,9.93962057097025
"real",0.74,1.96596099782912,9.83199543189898
"real",0.11,-0.581598705145261,9.9662676621188
"real",0.77,1.44471352811368,9.18399509321556
"real",0.11,-0.704577173013282,9.9072958192184
"real",0.12,-0.695494754792544,9.97871151725183
"real",0.17,-0.520598951598852,9.99765583417397
"real",0.01,-1.10871839890725,10.0092488765314
"real",0.02,-0.94850704300254,9.97994418045299
"real",0.06,-0.847293318400831,10.1447570045346
"real",0.05,-1.12814271882587,10.0312952596542
"real",0.08,-0.920938302213042,9.8886749679139
"real",0.71,1.65680483006622,9.84102011439146
"real",0.02,-1.18729553002192,9.94508665128267
"real",0.6,1.34283547392979,9.81429254315569
"real",0.05,-0.829386335286616,9.95979007177395
"real",0.03,-1.01668632905187,10.1705017465167
"real",0.09,-0.616488184929914,9.8585967243074
"real",0.07,-0.867367052727168,9.90007205840225
"real",0,-1.05213947078791,10.1131122438328
"real",0.06,-0.911742270676171,9.96932494291248
"real",0.07,-0.829252848207545,9.95800015158468
"real",0.06,-0.943702044414338,9.92700664908191
"real",0.15,-0.525481065455906,9.91495398291058
"real",0.71,1.38111011721302,9.77748887833141
"real",0.02,-1.39937357341641,9.969191074728
"real",0.68,1.58525200105389,9.74888424750308
"real",0.06,-0.933255659054645,9.93543692651478
"real",0.03,-0.996631209118725,9.87027205318824
"real",0.09,-0.850617629491764,9.96735956132048
"real",0.04,-0.978426569337066,10.3300178943165
"real",0.23,-0.0577946669878284,10.0483262602159
"real",0.18,-0.0953710108387785,9.95932435232641
"real",0.13,-0.0804935679770793,9.95984287162937
"real",0.11,-0.103020713597182,9.99466402276656
"real",0.08,-0.125359729008789,9.99181987472722
"real",0.37,-0.00571243349235097,9.94566437885716
"real",0.06,-0.116122727060915,9.85640515781361
"real",0.04,-0.170140440401622,10.0545738040723
"real",0.1,-0.120457078380379,9.92697459878431
"real",0.08,-0.120286014747183,9.64362695791063
"real",0.15,-0.10313913055144,9.98693692089821
"real",0.25,-0.0617486387512873,10.0908739792929
"real",0.09,-0.158663453217233,9.96836149714928
"real",0.11,-0.15207573296361,10.0575399016362
"real",0.27,-0.0405781133573484,10.08003342895
"real",0.06,-0.17747405980226,9.94839173482853
"real",0.16,-0.0897604121810002,10.0012999259459
"real",0.05,-0.170852959597023,9.96866759148995
"real",0.17,-0.0691593763055243,10.0189612396709
"real",0.02,-0.163919952403959,10.0396290734079
"real",0.11,-0.11698200354766,10.1000370812094
"real",0.39,0.0180171026821022,10.1022789352555
"real",0.13,-0.101938630771993,10.0358058439281
"real",0.11,-0.157401470424442,10.0906814163049
"real",0.2,-0.0625776823071054,10.1035129581674
"real",0.16,-0.0790089618789401,9.90806106245239
"real",0.16,-0.0606194028035505,9.94024721318997
"real",0.19,-0.110083749339536,10.0887287525261
"real",0.06,-0.104734294131067,10.0292379827918
"real",0.21,-0.0651701654754628,9.9509293378131
"real",0.11,-0.112834583913648,10.135805530426
"real",0.08,-0.139768830887177,10.1148966644528
"real",0.15,-0.0905742536674362,10.0320521878574
"real",0.06,-0.092112876914687,10.0711760362862
"real",0.31,-0.0261936921793205,9.85609013386658
"real",0.1,-0.0844506670524645,10.0139706577218
"real",0.05,-0.198696483637901,9.97103539609794
"real",0.12,-0.0945053597062774,9.89906676006048
"real",0.04,-0.206185280467082,10.027022848978
"real",0.09,-0.217508229008124,9.99073423712521
"real",0.15,-0.115703276693164,10.2227589180505
"real",0.07,-0.135089873219111,9.84741868738561
"real",0.05,-0.158022130184778,9.65698166187289
"real",0.1,-0.124067134384149,9.83131874466052
"real",0.05,-0.123221111425198,9.83518278130746
"real",0.09,-0.143411421744826,9.63585075053017
"real",0.14,-0.106369956926179,9.93573955434803
"real",0.05,-0.148455089355773,10.0218305876136
"real",0.17,-0.116572402187477,10.0067820193685
"real",0.23,-0.0665811322617411,9.91795504804744
"real",0.05,-0.157105529864955,9.99834521519728
"real",0.1,-0.147126711920289,9.87369570849402
"real",0.09,-0.0968136427214782,10.026189373885
"real",0.01,-0.925400427071983,10.033440675784
"real",0.05,-0.621665265992129,10.0702779080148
"real",0,-0.872185917569762,10.0256963702326
"real",0.02,-1.01543218766678,10.1069322555439
"real",0.02,-0.981144344383361,10.107895989372
"real",0,-0.72159001622603,10.070401137546
"real",0.01,-0.794795214177835,10.0709748516416
"real",0.06,-0.656533761009919,9.89991535953262
"real",0,-1.2885753418409,10.0034893903887
"real",0.04,-0.819991408261912,10.1200812628973
"real",0.02,-1.0059639989581,10.1381591652981
"real",0,-1.21082552576167,10.0898040486108
"real",0.01,-1.20035050250453,10.0920981298092
"real",0,-0.867071144462706,9.96999556849178
"real",0,-1.37542771607472,10.0732935338545
"real",0.01,-1.03193894023847,10.0204271770658
"real",0.01,-1.23260321828666,9.9871576276773
"real",0,-1.03501245920786,10.3819702692224
"real",0.01,-1.06735089648771,10.0532698600371
"real",0,-1.08669229125127,9.96757208269594
"real",0,-1.16007217414368,10.0251023867721
"real",0,-1.16099443078194,9.96407972897328
"real",0,-1.07449752696902,9.95139600370611
"real",0,-1.05327682895357,10.0701214317378
"real",0,-0.927504289532987,9.96819061091795
"real",0,-1.17786370181801,10.0650964831495
"real",0.01,-1.16978808581799,10.0067849257535
"real",0.01,-1.27925806200701,10.0201375680954
"real",0.02,-1.16590587831079,10.1015646264594
"real",0,-0.679252062839457,10.1252388069296
"real",0.01,-1.08701069797222,10.0829232761391
"real",0.11,-0.898984234524493,9.83541874476317
"real",0,-1.21929418512575,10.011209993448
"real",0,-1.2301713062189,9.95599179311979
"real",0,-0.75383924181465,10.0311987447074
"real",0,-1.08669229125127,10.0183119622999
"real",0.01,-1.1108276549915,10.0153034276885
"real",0.01,-0.943144438254862,9.93504867222378
"real",0.01,-0.971792608302251,10.064997775218
"real",0,-1.16631790053956,9.9463830521082
"real",0.01,-1.0912202894027,9.87110982577947
"real",0,-1.11392873041289,9.95228525015933
"real",0,-1.05327682895357,9.86969705342233
"real",0.02,-1.12875375239351,9.96957516617886
"real",0.02,-1.16573968362399,10.02950878311
"real",0.01,-1.14366880522997,9.98760805249047
"real",0,-1.2548154130767,10.1203096813186
"real",0,-1.0231407790205,9.93693517307566
"real",0.02,-0.758168815664502,10.0312019247784
"real",0.02,-1.00469076220564,9.95208257117782
"real",0.03,-1.08772252513551,10.0218960869718
"real",0.12,-0.692701968014564,9.61829820399832
"real",0.01,-0.943144438254862,9.86976240636689
"real",0.01,-0.834738577914868,10.1524515101203
"real",0.02,-0.865650505411849,10.1727660346962
"real",0.01,-1.13797687677115,10.0741999090101
"real",0.01,-0.677631455464852,10.1304452270758
"real",0,-1.15222085106109,10.1963033486776
"real",0.01,-1.31570846726975,10.0364663511024
"real",0,-1.29821078675611,10.1922312682764
"real",0,-1.21082552576167,10.0948414369546
"real",0.01,-1.1045480246654,9.97403192815119
"real",0.17,-0.43131811462135,9.7157007760986
"real",0.02,-0.942721362504248,10.0173971237837
"real",0.03,-0.803569117693847,10.0355209976254
"real",0.23,-0.0875418033414,10.0284992593919
"real",0.05,-0.159686731843893,9.9200153496194
"real",0,-0.338337114661039,9.93929706804691
"real",0.13,-0.162280531950842,9.99211315330898
"real",0.06,-0.190986246331184,10.1004561978933
"real",0.18,-0.119100049824525,9.97358135423529
"real",0.14,-0.204012054332881,10.0710818082878
"real",0.09,-0.132502782012638,9.93922234792344
"real",0.25,-0.0630854919223704,9.95393380371353
"real",0,-0.935366997915172,9.98637698568904
"real",0.03,-1.08941516310606,10.1305405613281
"real",0.01,-0.689247132290485,10.014002835694
"real",0.14,-0.183103902799711,10.1249573601725
"real",0,-0.885936772565281,10.1387834484659
"real",0.01,-0.80215791417823,10.1367325680843
"real",0.01,-1.11871784365433,10.1919499844907
"real",0.02,-0.987629038242126,10.0989461534451
"real",0,-1.16797415843835,10.1325581137486
"real",0.21,-0.271619364168377,10.0300902608406
"real",0.16,-0.10970115508025,9.92121791315294
"real",0.16,-0.0786733896882508,10.0526049672903
"real",0.31,-0.027575559463483,10.0208351635478
"real",0.37,-0.00611036375213632,10.143409478264
"real",0.17,-0.0599276431700353,9.98184211734798
"real",0.39,0.015734452253386,9.94543787900041
"real",0.1,-0.167439269244863,9.96764911054218
"real",0.27,-0.0407690933696657,10.0489285659985
"real",0.17,-0.0933522296415758,9.98635703035842
"real",0.25,-0.0488924049689439,10.1360550740466
"real",0.09,-0.0977833461789667,10.0236077853737
"real",0.27,-0.0399325411889449,10.1572026667417
"real",0.09,-0.123711665420715,10.1224869035022
"real",0.26,-0.0469567546179598,10.2005810333821
"real",0.25,-0.0527624502116449,10.173735174744
"real",0.05,-0.0955679886407396,10.367599592827
"real",0.29,-0.0331089515562308,9.97672167759488
"real",0.04,-0.634597074577807,9.87757080721185
"real",0.1,-0.490272034108581,10.2205915094829
"real",0.04,-0.655622995836406,10.2478238753004
"real",0.01,-0.741220022003421,10.0684739285465
"real",0.04,-0.753186481063675,9.90417091274235
"real",0.02,-0.838038284143055,10.1306326961647
"real",0.06,-0.686491356934942,9.97709626503584
"real",0.62,0.847697914849397,9.803532323833
"real",0.02,-0.71883297343371,10.0000374642654
"real",0.63,1.14524642125365,9.67517741811016
"real",0.02,-0.75898981815182,9.93707758434036
"real",0.03,-0.64212483933625,9.8596352551365
"real",0.05,-0.742536784068291,9.91830169335299
"real",0.07,-0.700291665082139,10.068047980741
"real",0.02,-0.883464867119025,10.0951144753797
"real",0.07,-0.716564047487746,9.89260639895343
"real",0.03,-0.596668222965107,9.98955504345021
"real",0.07,-0.478247854733466,9.91286628596207
"real",0.14,-0.438336573466822,10.0716290490579
"real",0.08,-0.143975799777774,9.84288253501972
"real",0.13,-0.0961184091318355,9.99641091954836
"real",0.2,-0.0569826407700516,10.1129216985528
"real",0.05,-0.138017071354587,9.85709843421179
"real",0.11,-0.130844793056865,9.83305398135118
"real",0.04,-0.151506378989589,10.1156427492807
"real",0.14,-0.140988124690629,9.9456941505504
"real",0.01,-0.211880700646253,9.96527959926449
"real",0.14,-0.101928851140567,10.1787825767723
"real",0.06,-0.172322161797817,10.1053037209549
"real",0.31,-0.0263890743882185,10.2950566874825
"real",0.17,-0.125036720377583,9.84228834551121
"real",0.2,-0.0836984754564476,9.99185241581907
"real",0.02,-0.205426833021116,9.93751347473268
"real",0.19,-0.0794392066192929,9.96285025714633
"real",0.17,-0.0837501746813694,10.0434062421367
"real",0.22,-0.079246151475253,10.0844901246177
"real",0.08,-0.111072308463158,10.0097625229996
"real",0.04,-0.210307777364347,9.89813840805696
"real",0.23,-0.0532294243459891,9.90643944142201
"real",0.13,-0.109086596285304,10.0376006728969
"real",0.17,-0.0769562322198751,10.1614786116143
"real",0.26,-0.0525901081187525,9.86607354224938
"real",0.15,-0.091564150118897,9.92250622908767
"real",0.08,-0.097086102792555,9.95122731403531
"real",0.15,-0.105765176781523,10.0055219666741
"real",0.03,-0.121783143372607,10.0898326608805
"real",0.08,-0.127605581833405,9.94944353306778
"real",0.09,-0.139427432686996,9.9950890704237
"real",0.07,-0.143484048131595,9.89622737438931
"real",0.08,-0.147119969419138,10.0879839074549
"real",0.12,-0.100556799644908,9.85959474682349
"real",0.07,-0.83882528452309,9.92850118828817
"real",0.79,2.34072387988826,9.76559431714153
"real",0.01,-1.14753346712323,10.1320873632323
"real",0,-1.12157373235303,10.177060400099
"real",0.04,-0.99861831670643,10.0743989642803
"real",0.17,-0.535435766411291,10.0892923749033
"real",0.1,-0.787876978306899,10.1605101266264
"real",0.08,-0.897960060513238,10.0118382221308
"real",0.2,-0.452916641245261,10.4761046171204
"real",0.23,-0.294363054494278,10.1432834771214
"real",0.66,1.68272449097428,9.84481906068296
"real",0.71,1.6132400326087,9.77479254838624
"real",0.08,-0.950800887606883,10.2475339899305
"real",0.17,-0.505659162724995,10.1293616693359
"real",0.08,-0.980661295485312,9.85643330754459
"real",0.04,-1.21727629560069,9.95396992251021
"real",0.12,-0.631240127784114,10.0625590572299
"real",0.01,-1.234424529188,9.99885792229037
"real",0.04,-0.993738146851872,10.0830816790787
"real",0.03,-1.11896260964435,10.1119714397553
"real",0.14,-0.533777103918499,10.065703223165
"real",0.09,-1.00458453375091,10.4005086431694
"real",0.1,-0.985958113103776,10.0534347953319
"real",0.03,-1.13962731364163,10.0640081634825
"real",0.11,-0.82469448389139,10.0574140721967
"real",0.22,-0.366938666842887,10.0065830440248
"real",0.01,-1.26023862760005,10.1431137346305
"real",0.19,-0.403134304108051,10.1175674969288
"real",0.1,-0.841027968459853,10.1756693771191
"real",0.01,-1.45638138967209,10.1783645513563
"real",0.22,-0.313434296230666,10.0639374632071
"real",0.04,-1.05679243465776,10.0978141521509
"real",0.05,-1.163248767287,9.99480798344049
"real",0.03,-1.11508479545904,10.1777861035194
"real",0.07,-0.96380800819039,10.0615833697525
"real",0.04,-1.27044493073331,10.1640833521478
"real",0.07,-1.20256696426526,10.0912279943663
"real",0.02,-1.05254630640779,10.0597864255754
"real",0.03,-1.08242240042499,10.1526597899603
"real",0.1,-0.752265920267535,10.2108175700549
"real",0.01,-1.4356681492476,10.1154017272418
"real",0.01,-1.29339317081887,10.1732047508595
"real",0.04,-1.08055604179843,10.2665808682597
"real",0.05,-0.942302631384499,9.882192890835
"real",0.18,-0.506671913212156,10.0042690653876
"real",0.22,-0.344826326794198,10.0979735906383
"real",0.03,-1.14864877420671,10.0918353486145
"real",0.02,-1.16555909257167,9.97777820192076
"real",0.01,-1.15697202615198,10.104462099203
"real",0.08,-0.88111813403002,10.0497966297043
"real",0.02,-1.39086014639041,10.1104138274328
"real",0.06,-1.18742084086704,10.1182304481926
"real",0.02,-1.23484733775185,9.90365003933443
"real",0.09,-0.76750738812583,9.96134437694452
"real",0.03,-1.11452174482745,10.0153144305889
"real",0.04,-1.00006189571055,10.0866880361118
"real",0.14,-0.668791038572729,10.0542411742467
"real",0.04,-1.23012431692174,10.0505552832908
"real",0.08,-0.797451570868206,10.1108600482119
"real",0.08,-0.853990432709425,10.1359451710683
"real",0.73,2.22290128035248,9.63434563033822
"real",0.05,-1.25856949763189,10.1697145393842
"real",0.05,-0.949351410015546,10.0955131743012
"real",0.08,-0.827331016415377,9.87150495590173
"real",0.02,-1.29265022701596,10.1787165765693
"real",0.57,1.43339900671536,9.49095054917674
"real",0.04,-1.23060200866201,10.006699844444
"real",0.06,-1.07940634445467,10.0529816203246
"real",0.16,-0.698775410529171,9.94664488054117
"real",0.05,-1.09288398696887,9.98115246554331
"real",0.03,-1.16473186960989,9.89886467646016
"real",0.09,-0.972548369395823,9.95313941750738
"real",0.05,-1.19398698669132,9.95488990835908
"real",0.02,-1.09182089923678,10.1384280424112
"real",0.05,-0.817078287370981,10.4392101125292
"real",0.04,-1.09243747544204,10.0848122747649
"real",0.06,-1.06418961377519,10.386850220575
"real",0.05,-0.864883932976869,10.0643368125441
"real",0.03,-1.17728376779596,10.338122405619
"real",0.12,-0.691406239430346,10.0780724714691
"real",0.12,-0.670943860244564,10.0910491000573
"real",0.06,-0.845105962803175,9.95373610214911
"real",0.02,-1.25932154618951,10.0928831502917
"real",0.08,-0.781066643813616,9.94479433577734
"real",0.1,-0.865728076314263,10.0359039683362
"real",0.01,-1.12165698220907,10.0207195683534
"real",0.05,-0.996678314592795,10.0904636248303
"real",0.23,-0.0632163799100296,10.1217342902546
"real",0.12,-0.13897922659083,10.1566816692585
"real",0.17,-0.0846415741014083,10.1851102640443
"real",0.03,-0.173439304220356,10.6322949912467
"real",0.17,-0.0789934566877232,10.1863067461163
"real",0.27,-0.0413801825411142,9.80815160091534
"real",0.14,-0.128441514427524,9.93708183370177
"real",0.08,-0.138182041480706,9.97474051132976
"real",0.14,-0.0955843425609092,10.2999985645043
"real",0.14,-0.0784856347423242,10.1744996380922
"real",0.12,-0.0865060170141419,10.1963322036511
"real",0.07,-0.139264741678344,10.1451591753727
"real",0.12,-0.145231659064772,10.2648306850703
"real",0.16,-0.0665291625625728,9.93939571267266
"real",0.06,-0.102673877446244,10.0447408245816
"real",0.07,-0.121758587520694,9.96542335482081
"real",0.2,-0.107681022921922,10.0715738266642
"real",0.2,-0.0655014551342613,9.91588972124735
"real",0.1,-0.108522392201478,9.94526284252584
"real",0.2,-0.0781473472548671,10.0086140076008
"real",0.2,-0.0805888413340863,10.1651037909076
"real",0.24,-0.0432680914203404,9.96456170565117
"real",0.04,-0.148107948366125,10.0584670182897
"real",0.14,-0.0844782206297627,10.1694861303599
"real",0.39,0.00608441815196432,9.8953245404689
"real",0.29,-0.0325352614918444,9.991622728166
"real",0.07,-0.173454873051827,10.0048619603835
"real",0.07,-0.112018533212566,10.1363330282344
"real",0.17,-0.0927470601510116,10.0419422549758
"real",0.23,-0.0638904380124703,10.1735985513329
"real",0.39,-0.0182835303362388,9.69609100683264
"real",0.05,-0.131139575506436,10.0105449577403
"real",0.03,-0.152804492646352,10.1828031807254
"real",0.1,-0.0974321769345505,10.0821966351641
"real",0.04,-0.162298091455094,10.0817568834488
"real",0.04,-0.152103739614341,9.99417698789773
"real",0.08,-0.147931950863484,10.1424093297572
"real",0.31,-0.0205358213516621,10.0315248641863
"real",0.08,-0.11193247181532,9.94174504277446
"real",0.13,-0.137936276222164,9.98981933667567
"real",0.16,-0.103502181467779,10.3469613264639
"real",0.06,-0.0815516464113518,9.98426805888274
"real",0.09,-0.0776310973378841,10.015618796168
"real",0.15,-0.0745759674803212,9.90607677572783
"real",0.04,-0.187892470849146,9.97676832718756
"real",0.4,-0.00894833599482462,9.64501189925112
"real",0.08,-0.186699571375542,9.88977600874388
"real",0.19,-0.0966434694268032,10.1058807338379
"real",0.14,-0.113069491165373,9.72172642461008
"real",0.27,-0.0431871410662784,9.96519935888852
"real",0.14,-0.194180273101792,10.0030033648934
"real",0.04,-0.225477558228159,9.97997720075537
"real",0.1,-0.220961438083422,10.1016238245701
"real",0.08,-0.196239952787745,9.97918305435513
"real",0.2,-0.0998024400603089,9.92974886547491
"real",0.12,-0.185850779886968,10.0782281186237
"real",0,-1.06541229408104,10.0334216378758
"real",0.05,-0.341918092723064,10.0735591727048
"real",0.11,-0.184201127497625,10.2981401183499
"real",0.07,-0.264148766745235,10.2454956378099
"real",0.04,-0.299716379821584,10.1673951716929
"real",0.07,-0.220611722973096,10.1833692123605
"real",0.13,-0.172061240497486,10.1138871181247
